usp_category,usp_class,usp_drug,drug_name,drug_id
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",scopolamine,scopolamine butylbromide,D01451
Gastrointestinal Agents,"Antispasmodics, Gastrointestinal",scopolamine,scopolamine hydrobromide,D02071
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,cimetidine,cimetidine,D00295
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,cimetidine,cimetidine hydrochloride,D03503
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,famotidine,famotidine,D00318
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,nizatidine,nizatidine,D00440
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,ranitidine,ranitidine,D00422
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,ranitidine,ranitidine bismuth citrate,D05699
Gastrointestinal Agents,Histamine2 (H2) receptor Antagonists,ranitidine,ranitidine hydrochloride,D00673
Gastrointestinal Agents,Irritable Bowel Syndrome Agents,alosetron,alosetron,D07129
Gastrointestinal Agents,Irritable Bowel Syndrome Agents,alosetron,alosetron hydrochloride,D02829
Gastrointestinal Agents,Irritable Bowel Syndrome Agents,linaclotide,linaclotide,D09355
Gastrointestinal Agents,Irritable Bowel Syndrome Agents,linaclotide,linaclotide acetate,D06612
Gastrointestinal Agents,Irritable Bowel Syndrome Agents,lubiprostone,lubiprostone,D04790
Gastrointestinal Agents,Laxatives,lactulose,lactulose,D00352
Gastrointestinal Agents,Protectants,misoprostol,misoprostol,D00419
Gastrointestinal Agents,Protectants,sucralfate,sucralfate,D00446
Gastrointestinal Agents,Proton Pump Inhibitors,dexlansoprazole,dexlansoprazole,D08903
Gastrointestinal Agents,Proton Pump Inhibitors,esomeprazole,esomeprazole,D07917
Gastrointestinal Agents,Proton Pump Inhibitors,esomeprazole,esomeprazole magnesium,D01984
Gastrointestinal Agents,Proton Pump Inhibitors,esomeprazole,esomeprazole sodium,D04056
Gastrointestinal Agents,Proton Pump Inhibitors,esomeprazole,esomeprazole potassium,D09339
Gastrointestinal Agents,Proton Pump Inhibitors,esomeprazole,esomeprazole strontium,D10120
Gastrointestinal Agents,Proton Pump Inhibitors,lansoprazole,lansoprazole,D00355
Gastrointestinal Agents,Proton Pump Inhibitors,omeprazole,omeprazole,D00455
Gastrointestinal Agents,Proton Pump Inhibitors,omeprazole,omeprazole sodium,D01207
Gastrointestinal Agents,Proton Pump Inhibitors,omeprazole,omeprazole sodium injection,D05261
Gastrointestinal Agents,Proton Pump Inhibitors,omeprazole,omeprazole magnesium,D05259
Gastrointestinal Agents,Proton Pump Inhibitors,pantoprazole,pantoprazole,D05353
Gastrointestinal Agents,Proton Pump Inhibitors,pantoprazole,pantoprazole sodium,D02593
Gastrointestinal Agents,Proton Pump Inhibitors,rabeprazole,rabeprazole,D08463
Gastrointestinal Agents,Proton Pump Inhibitors,rabeprazole,rabeprazole sodium,D00724
Gastrointestinal Agents,"Gastrointestinal Agents, Other",alvimopan,alvimopan,D02878
Gastrointestinal Agents,"Gastrointestinal Agents, Other",crofelemer,crofelemer,D03605
Gastrointestinal Agents,"Gastrointestinal Agents, Other",diphenoxylate hydrochloride and atropine sulfate,atropine sulfate - diphenoxylate hydrochloride mixt,D00301
Gastrointestinal Agents,"Gastrointestinal Agents, Other",loperamide,loperamide,D08144
Gastrointestinal Agents,"Gastrointestinal Agents, Other",loperamide,loperamide hydrochloride,D00729
Gastrointestinal Agents,"Gastrointestinal Agents, Other",loperamide,loperamide oxide,D07113
Gastrointestinal Agents,"Gastrointestinal Agents, Other",methylnaltrexone,methylnaltrexone bromide,D06618
Gastrointestinal Agents,"Gastrointestinal Agents, Other",metoclopramide,metoclopramide,D00726
Gastrointestinal Agents,"Gastrointestinal Agents, Other",metoclopramide,metoclopramide hydrochloride,D02213
Gastrointestinal Agents,"Gastrointestinal Agents, Other",metoclopramide,metoclopramide hydrochloride,D05008
Gastrointestinal Agents,"Gastrointestinal Agents, Other",rifaximin,rifaximin,D02554
Gastrointestinal Agents,"Gastrointestinal Agents, Other",ursodiol,ursodiol,D00734
Gastrointestinal Agents,"Gastrointestinal Agents, Other",glutamine,glutamine,D00015
Gastrointestinal Agents,"Gastrointestinal Agents, Other",somatropin,somatropin,D02691
Gastrointestinal Agents,"Gastrointestinal Agents, Other",teduglutide,teduglutide,D06053
Genitourinary Agents,"Antispasmodics, Urinary",mirabegron,mirabegron,D09535
Genitourinary Agents,"Antispasmodics, Urinary",darifenacin,darifenacin,D03654
Genitourinary Agents,"Antispasmodics, Urinary",darifenacin,darifenacin hydrobromide,D01699
Genitourinary Agents,"Antispasmodics, Urinary",fesoterodine,fesoterodine,D07226
Genitourinary Agents,"Antispasmodics, Urinary",fesoterodine,fesoterodine fumarate,D08923
Genitourinary Agents,"Antispasmodics, Urinary",flavoxate,flavoxate,D07961
Genitourinary Agents,"Antispasmodics, Urinary",flavoxate,flavoxate hydrochloride,D00718
Genitourinary Agents,"Antispasmodics, Urinary",oxybutynin,oxybutynin,D00465
Genitourinary Agents,"Antispasmodics, Urinary",oxybutynin,oxybutynin chloride,D00722
Genitourinary Agents,"Antispasmodics, Urinary",solifenacin,solifenacin,D08522
Genitourinary Agents,"Antispasmodics, Urinary",solifenacin,solifenacin succinate,D01269
Genitourinary Agents,"Antispasmodics, Urinary",tolterodine,tolterodine,D00646
Genitourinary Agents,"Antispasmodics, Urinary",tolterodine,tolterodine tartrate,D01148
Genitourinary Agents,"Antispasmodics, Urinary",trospium,trospium chloride,D01103
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,alfuzosin,alfuzosin,D07124
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,alfuzosin,alfuzosin hydrochloride,D01692
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,doxazosin,doxazosin,D07874
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,doxazosin,doxazosin mesylate,D00608
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,prazosin,prazosin,D08411
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,prazosin,prazosin hydrochloride,D00609
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,silodosin,silodosin,D01965
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,tamsulosin,tamsulosin,D08560
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,tamsulosin,tamsulosin hydrochloride,D01024
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,terazosin,terazosin,D08569
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,terazosin,terazosin hydrochloride,D00610
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,dutasteride,dutasteride,D03820
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,finasteride,finasteride,D00321
Genitourinary Agents,Benign Prostatic Hypertrophy Agents,tadalafil,tadalafil,D02008
Genitourinary Agents,Phosphate Binders,calcium acetate,calcium acetate,D00931
Genitourinary Agents,Phosphate Binders,calcium acetate,calcium acetate,D02257
Genitourinary Agents,Phosphate Binders,lanthanum,lanthanum carbonate,D04667
Genitourinary Agents,Phosphate Binders,sevelamer,sevelamer,D08512
Genitourinary Agents,Phosphate Binders,sevelamer,sevelamer hydrochloride,D01983
Genitourinary Agents,Phosphate Binders,sevelamer,sevelamer carbonate,D06642
Genitourinary Agents,"Genitourinary Agents, Other",bethanechol,bethanechol chloride,D01000
Genitourinary Agents,"Genitourinary Agents, Other",penicillamine,penicillamine,D00496
Genitourinary Agents,"Genitourinary Agents, Other",penicillamine,penicillamine hydrochloride,D08330
Genitourinary Agents,"Genitourinary Agents, Other",pentosan polysulfate,pentosan polysulfate sodium,D05428
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Anabolic Steroids,oxandrolone,oxandrolone,D00462
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,danazol,danazol,D00289
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,fluoxymesterone,fluoxymesterone,D00327
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,methyltestosterone,methyltestosterone,D00408
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,testosterone,D00075
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,testosterone cypionate,D00957
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,testosterone enanthate,D00958
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,testosterone propionate,D00959
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,testosterone ketolaurate,D06085
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,testosterone phenylacetate,D06086
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,testosterone undecanoate,D06087
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,testosterone decanoate,D08573
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Androgens,testosterone,testosterone phenylpropionate,D08574
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,estradiol,D00105
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,estradiol valerate,D01413
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,estradiol dipropionate,D01617
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,estradiol benzoate,D01953
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,estradiol acetate,D04061
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,estradiol cypionate,D04063
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,estradiol enanthate,D04064
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,estradiol undecylate,D04065
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,estradiol hemihydrate,D07918
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estradiol,estradiol 17 beta-hemisuccinate,D07919
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,"estrogens, conjugated","estrogens, conjugated",D04070
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,"estrogens, conjugated synthetic","synthetic conjugated estrogens, b",D05987
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,"estrogens, esterified","estrogens, esterified",D04071
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estrone,estrone,D00067
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estrone,estrone sodium sulfate,D00312
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estrone,estropipate,D00948
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,estropipate,estropipate,D00948
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,ethinyl estradiol,ethinyl estradiol,D00554
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Estrogens,ethinyl estradiol,ethinylestradiol propanesulfonate,D07928
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progesterone Agonists/Antagonists,ulipristal,ulipristal,D09567
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progesterone Agonists/Antagonists,ulipristal,ulipristal acetate,D09687
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progestins,levonorgestrel,levonorgestrel,D00950
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progestins,medroxyprogesterone,medroxyprogesterone,D08166
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progestins,medroxyprogesterone,medroxyprogesterone acetate,D00951
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progestins,megestrol,megestrol,D08167
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progestins,megestrol,megestrol acetate,D00952
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progestins,norethindrone,norethindrone,D00182
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progestins,norethindrone,norethindrone acetate,D00953
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progestins,norgestrel,norgestrel,D00954
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Progestins,progesterone,progesterone,D00066
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Selective Estrogen Receptor Modifying Agents,raloxifene,raloxifene,D08465
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Selective Estrogen Receptor Modifying Agents,raloxifene,raloxifene hydrochloride,D02217
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Selective Estrogen Receptor Modifying Agents,raloxifene,raloxifene hydrochloride hydrate,D10606
"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)",Selective Estrogen Receptor Modifying Agents,ospemifene,ospemifene,D08958
"Hormonal Agents, Suppressant (Thyroid)",Antithyroid Agents,methimazole,methimazole,D00401
"Hormonal Agents, Suppressant (Thyroid)",Antithyroid Agents,propylthiouracil,propylthiouracil,D00562
Immunological Agents,Angioedema (HAE) Agents,icatibant,icatibant acetate,D04492
Immunological Agents,Immune Suppressants,mycophenolic acid,mycophenolic acid,D05096
Immunological Agents,Immune Suppressants,mycophenolic acid,mycophenolate mofetil,D00752
Immunological Agents,Immune Suppressants,mycophenolic acid,mycophenolate mofetil hydrochloride,D05094
Immunological Agents,Immune Suppressants,mycophenolic acid,mycophenolate sodium,D05095
Immunological Agents,Immune Suppressants,tacrolimus,tacrolimus,D08556
Immunological Agents,Immune Suppressants,tacrolimus,tacrolimus,D00107
Immunological Agents,Immune Suppressants,cyclosporine,cyclosporine,D00184
Immunological Agents,Immune Suppressants,tofacitinib,tofacitinib,D09970
Immunological Agents,Immune Suppressants,tofacitinib,tofacitinib citrate,D09783
Immunological Agents,Immune Suppressants,sirolimus,sirolimus,D00753
Immunological Agents,Immune Suppressants,mercaptopurine,mercaptopurine,D04931
Immunological Agents,Immune Suppressants,mercaptopurine,mercaptopurine,D00161
Immunological Agents,Immune Suppressants,abatacept,abatacept,D03203
Immunological Agents,Immune Suppressants,anakinra,anakinra,D02934
Immunological Agents,Immune Suppressants,everolimus,everolimus,D02714
Immunological Agents,Immune Suppressants,methotrexate,methotrexate,D00142
Immunological Agents,Immune Suppressants,methotrexate,methotrexate sodium,D02115
Immunological Agents,Immune Suppressants,penicillamine,penicillamine,D00496
Immunological Agents,Immune Suppressants,penicillamine,penicillamine hydrochloride,D08330
Immunological Agents,Immune Suppressants,pimecrolimus,pimecrolimus,D05480
Immunological Agents,Immune Suppressants,azathioprine,azathioprine,D00238
Immunological Agents,Immune Suppressants,azathioprine,azathioprine sodium,D03033
Immunological Agents,Immune Suppressants,adalimumab,adalimumab,D02597
Immunological Agents,Immune Suppressants,certolizumab pegol,certolizumab pegol,D03441
Immunological Agents,Immune Suppressants,etanercept,etanercept,D00742
Immunological Agents,Immune Suppressants,golimumab,golimumab,D04358
Immunological Agents,Immune Suppressants,infliximab,infliximab,D02598
Immunological Agents,"Immunizing Agents, Passive",anti-thymocyte globulin,"anti-human thymocyte immunoglobulin, equine",D08808
Immunological Agents,"Immunizing Agents, Passive",anti-thymocyte globulin,"anti-human thymocyte immunoglobulin, rabbit",D09190
Immunological Agents,"Immunizing Agents, Passive",immune globulin intravenous (human),immune globulin intravenous pentetate,D04516
Immunological Agents,Immunomodulators,belimumab,belimumab,D03068
Immunological Agents,Immunomodulators,"interferon gamma-1b, recombinant",interferon gamma-1b,D00747
Immunological Agents,Immunomodulators,canakinumab,canakinumab,D09315
Immunological Agents,Immunomodulators,rilonacept,rilonacept,D06635
Immunological Agents,Immunomodulators,tocilizumab,tocilizumab,D02596
Immunological Agents,Immunomodulators,auranofin,auranofin,D00237
Immunological Agents,Immunomodulators,leflunomide,leflunomide,D00749
Immunological Agents,Immunomodulators,natalizumab,natalizumab,D06886
Immunological Agents,Vaccines,diphtheria and tetanus toxoids adsorbed (dt),adsorbed diphtheria-tetanus combined toxoid,D05257
Immunological Agents,Vaccines,diphtheria and tetanus toxoids and acellular pertussis vaccine adsorbed (dtap),adsorbed diphtheria-purified pertussis-tetanus combined vaccine,D05356
Immunological Agents,Vaccines,diphtheria and tetanus toxoids and acellular pertussis absorbed and inactivated poliovirus (dtap-ipv) vaccine,adsorbed diphtheria-purified pertussis-tetanus-inactivated polio combined vaccine,D10214
Immunological Agents,Vaccines,haemophilus b conjugate vaccine,haemophilus influenzae type b conjugate vaccine,D09189
Immunological Agents,Vaccines,hepatitis b virus vaccine recombinant,adsorbed hepatitis b vaccine,D06475
Immunological Agents,Vaccines,hepatitis b virus vaccine recombinant,adsorbed hepatitis b vaccine,D05324
Immunological Agents,Vaccines,japanese encephalitis virus vaccine inactivated,japanese encephalitis vaccine,D05313
Immunological Agents,Vaccines,measles virus vaccine live,measles virus vaccine live,D06806
Immunological Agents,Vaccines,measles virus vaccine live,freeze-dried live attenuated measles vaccine,D04866
Immunological Agents,Vaccines,meningococcal polysaccharide vaccine,meningococcal polysaccharide vaccine group a,D04910
Immunological Agents,Vaccines,meningococcal polysaccharide vaccine,meningococcal polysaccharide vaccine group c,D06415
Immunological Agents,Vaccines,human papillomavirus bivalent (type 16 and 18) vaccine recombinant,recombinant adsorbed bivalent human papillomavirus-like particle vaccine,D10212
Immunological Agents,Vaccines,"human papillomavirus quadrivalent (types 6, 11, 16 and 18) vaccine recombinant",recombinant adsorbed quadrivalent human papillomavirus virus-like particle vaccine,D10192
Immunological Agents,Vaccines,poliovirus vaccine inactivated,poliovirus vaccine inactivated,D05543
Immunological Agents,Vaccines,rabies vaccine,rabies vaccine,D06504
Immunological Agents,Vaccines,rubella virus vaccine,rubella virus vaccine live,D05362
Immunological Agents,Vaccines,rubella virus vaccine,freeze-dried live attenuated rubella vaccine,D06512
Immunological Agents,Vaccines,tetanus toxoid,tetanus toxoid,D06547
Immunological Agents,Vaccines,tetanus toxoid adsorbed,tetanus toxoid adsorbed,D05316
Immunological Agents,Vaccines,typhoid vaccine live oral,typhoid vaccine,D06261
Immunological Agents,Vaccines,varicella virus vaccine,freeze-dried live attenuated varicella vaccine,D08777
Immunological Agents,Vaccines,yellow fever vaccine,yellow fever vaccine,D06347
Inflammatory Bowel Disease Agents,Glucocorticoids,betamethasone,betamethasone,D00244
Inflammatory Bowel Disease Agents,Glucocorticoids,betamethasone,betamethasone sodium phosphate,D00972
Inflammatory Bowel Disease Agents,Glucocorticoids,betamethasone,betamethasone valerate,D01357
Inflammatory Bowel Disease Agents,Glucocorticoids,betamethasone,betamethasone acetate,D01402
Inflammatory Bowel Disease Agents,Glucocorticoids,betamethasone,betamethasone dipropionate,D01637
Inflammatory Bowel Disease Agents,Glucocorticoids,betamethasone,betamethasone butyrate propionate,D02032
Inflammatory Bowel Disease Agents,Glucocorticoids,betamethasone,betamethasone benzoate,D02286
Inflammatory Bowel Disease Agents,Glucocorticoids,budesonide,budesonide,D00246
Inflammatory Bowel Disease Agents,Glucocorticoids,cortisone,cortisone,D07749
Inflammatory Bowel Disease Agents,Glucocorticoids,cortisone,cortisone acetate,D00973
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone,D00292
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone sodium phosphate,D00975
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone metasulfobenzoate sodium,D01510
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone palmitate,D01615
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone dipropionate,D01632
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone valerate,D01948
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone acetate,D02174
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone acefurate,D02591
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone beloxil,D02592
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone cipecilate,D07073
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone 21-acetate,D07796
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone isonicotinate,D07797
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone sodium hemisulfate,D07798
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone 21-tebutate,D07799
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone 21-valerate,D07800
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone phenylpropionate,D07801
Inflammatory Bowel Disease Agents,Glucocorticoids,dexamethasone,dexamethasone phosphate,D07802
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone,D00088
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone acetate,D00165
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone cypionate,D00976
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone sodium phosphate,D00977
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone sodium succinate,D00978
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone succinate,D01442
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone butyrate,D01619
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone probutate,D01886
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone valerate,D02288
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone hemisuccinate,D04467
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone aceponate,D06876
Inflammatory Bowel Disease Agents,Glucocorticoids,hydrocortisone,hydrocortisone caproate,D09796
Inflammatory Bowel Disease Agents,Glucocorticoids,methylprednisolone,methylprednisolone,D00407
Inflammatory Bowel Disease Agents,Glucocorticoids,methylprednisolone,methylprednisolone sodium succinate,D00751
Inflammatory Bowel Disease Agents,Glucocorticoids,methylprednisolone,methylprednisolone acetate,D00979
Inflammatory Bowel Disease Agents,Glucocorticoids,methylprednisolone,methylprednisolone hemisuccinate,D05000
Inflammatory Bowel Disease Agents,Glucocorticoids,methylprednisolone,methylprednisolone sodium phosphate,D05001
Inflammatory Bowel Disease Agents,Glucocorticoids,methylprednisolone,methylprednisolone suleptanate,D05002
Inflammatory Bowel Disease Agents,Glucocorticoids,methylprednisolone,methylprednisolone aceponate,D07203
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone,D00472
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone acetate,D00980
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone sodium phosphate,D00981
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone tebutate,D00982
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone sodium succinate,D01239
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone farnesylate,D01998
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone hemisuccinate,D02156
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone valerate acetate,D03301
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone pivalate,D08412
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone sodium metazoate,D08413
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone 21-,D08414
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisolone,prednisolone steaglate,D08415
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisone,prednisone,D00473
Inflammatory Bowel Disease Agents,Glucocorticoids,prednisone,prednisone acetate,D08416
Inflammatory Bowel Disease Agents,Glucocorticoids,triamcinolone,triamcinolone,D00385
Inflammatory Bowel Disease Agents,Glucocorticoids,triamcinolone,triamcinolone acetonide,D00983
Inflammatory Bowel Disease Agents,Glucocorticoids,triamcinolone,triamcinolone diacetate,D00984
Inflammatory Bowel Disease Agents,Glucocorticoids,triamcinolone,triamcinolone hexacetonide,D00985
Inflammatory Bowel Disease Agents,Glucocorticoids,triamcinolone,triamcinolone acetonide sodium phosphate,D06216
Inflammatory Bowel Disease Agents,Aminosalicylates,balsalazide,balsalazide,D07488
Inflammatory Bowel Disease Agents,Aminosalicylates,balsalazide,balsalazide disodium,D02715
Inflammatory Bowel Disease Agents,Aminosalicylates,mesalamine,mesalamine,D00377
Inflammatory Bowel Disease Agents,Aminosalicylates,olsalazine,olsalazine,D08295
Inflammatory Bowel Disease Agents,Aminosalicylates,olsalazine,olsalazine sodium,D00727
Inflammatory Bowel Disease Agents,Sulfonamides,sulfasalazine,sulfasalazine,D00448
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,azelastine,azelastine,D07483
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,azelastine,azelastine hydrochloride,D00659
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,bepotastine,bepotastine,D09705
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,bepotastine,bepotastine besylate,D01654
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,cromolyn,cromolyn sodium,D00526
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,emedastine,emedastine,D07890
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,emedastine,emedastine difumarate,D02249
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,epinastine,epinastine,D07900
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,epinastine,epinastine hydrochloride,D01713
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,lodoxamide,lodoxamide,D08139
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,lodoxamide,lodoxamide ethyl,D04760
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,lodoxamide,lodoxamide tromethamine,D04762
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,nedocromil,nedocromil,D05129
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,nedocromil,nedocromil sodium,D00527
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,nedocromil,nedocromil calcium,D05130
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,olopatadine,olopatadine,D08293
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,olopatadine,olopatadine hydrochloride,D01192
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,apraclonidine,apraclonidine,D07461
